-8.723639223 -11.136520987 14.651382973 -0.280631193 0.532031380 0.508421932 0.616194680 0.165805945 1.135888880 -0.459312283 0.886446865 0.345997470 0.047002915 0.088054194 -0.503973027 -0.402376317 0.860932128 -0.639169807 1.794337781 -0.083012689 0.756454696 0.445264746 -1.132865980 -0.615534792 -0.019297389 -0.014313110 -0.310411929
-4.947791610 -18.924854529 9.331104709 -0.099514740 0.522401349 0.096570915 0.841348742 -0.904265627 0.611560099 1.617215608 1.194444290 -0.300247669 -0.397719306 0.744573777 -0.253882793 -0.983723230 -0.789947159 -0.000679582 2.564905856 0.072742689 0.364558062 -0.015014985 -1.697892990 -1.494952477 2.408463097 0.273812630 -1.453829971
-9.004560691 -11.082029571 16.260038788 0.271159259 -0.587983912 0.480828710 0.591228659 1.897187969 0.193385927 -0.701300944 0.890741991 0.261282807 -0.479799336 -1.012200867 0.029879189 -0.710603618 -1.124564438 0.014594035 -0.000791466 -2.081423691 0.281890305 -0.683309153 -0.080137703 -1.531647360 0.607099972 0.019204443 -0.418106487
-16.715123137 -8.229047706 8.759960776 0.410745523 0.038511919 0.076363023 0.907729936 -0.104313518 1.114247455 -0.197788435 0.944716950 0.186466891 0.151404670 0.605633066 -0.010546073 1.085813071 0.918261028 0.309638618 -0.420410152 1.954293561 -0.881032571 0.673142465 -1.039469115 0.972646103 -1.363808596 -0.799954728 0.880546330
-15.214801318 -11.920670040 -0.032258225 0.147771963 0.708249598 0.198423678 -0.661191347 0.836264310 2.010131025 1.080922801 -0.474508030 -0.115192862 -0.827861717 -0.149975252 0.250989410 -1.462267850 -0.383947221 -0.320885113 -0.933115292 -1.051871889 0.782603323 0.262728191 -0.356426115 -0.616575303 -1.053567905 0.141211180 -1.318267846
-11.120355946 -3.102240749 8.426484081 -0.334047353 -0.434018638 -0.773415510 0.319168664 1.232630573 -1.291708441 0.373998073 0.198003039 0.246544957 1.941298285 0.612047247 0.411817337 0.753362721 -1.668216923 0.482128031 0.237923086 0.536436866 0.475550509 0.311130388 -3.693281780 -1.286243351 -0.704755297 0.058904241 -0.196086652
-18.650621231 -14.281056279 10.379354032 0.114390957 0.616862867 -0.700783815 0.339554057 -1.482577569 0.167085727 -0.784375858 0.579203848 -1.004724406 -0.237762434 0.382731651 1.428696777 -0.065012223 -0.172891033 -0.520760089 -0.074283500 1.399596471 0.293995376 0.711216988 0.303426021 0.868090423 1.890881247 1.478051708 -0.336589386
-11.321725933 -5.853120601 5.041965451 -0.428882974 -0.467210368 0.743096751 0.213497270 -0.702587675 -0.185223892 0.084310256 -0.343264085 -0.695091713 2.962338787 1.176565881 0.600052579 1.356824994 -0.308142422 -0.942968260 1.139890906 -0.343170728 -0.135182604 1.660323369 0.238712516 -0.598285349 0.631350122 -0.639178468 -1.980997786
-12.372697516 -16.412751584 6.907567531 -0.539970983 -0.521365740 -0.342804738 -0.564884072 0.031645955 -0.222351579 0.311327069 -0.181809983 0.111363731 -0.802490290 -0.442930406 0.392443603 -0.277134475 -1.269675318 1.411475858 0.325046048 -0.786245659 -1.366748745 0.224188530 -0.357974814 -0.490968784 -0.163013011 -0.667807337 -0.207468506
-18.965471063 -17.135931574 13.363145674 0.486470262 0.634432250 0.594887817 0.083371995 -1.321123866 0.137673112 -0.008092216 -0.288990637 -0.761419096 -0.056976200 -0.588636521 -0.360473472 1.743251249 -1.525600254 0.563617964 0.372927941 0.466540496 0.508826826 -0.222694368 1.983475184 -1.006198083 0.245339140 -0.621404596 -1.561723642
